Organization,Repository_Name,Language,Visibility,Repository_Size_KB,Stars,Forks,Open_Issues,Created_Date,Updated_Date,Default_Branch,Repository_URL
hashicorp,terraform-provider-oneandone,Go,public,4304,5,10,5,2017-06-05T20:53:58Z,2024-08-06T09:51:37Z,master,https://github.com/hashicorp/terraform-provider-oneandone
hashicorp,terraform-provider-chef,Go,public,6821,12,34,25,2017-06-05T20:53:58Z,2023-01-28T11:36:43Z,master,https://github.com/hashicorp/terraform-provider-chef
hashicorp,terraform-provider-ultradns,Go,public,8107,7,23,11,2017-06-05T20:54:01Z,2024-09-20T11:47:31Z,master,https://github.com/hashicorp/terraform-provider-ultradns
hashicorp,terraform-provider-postgresql,Go,public,7513,102,76,57,2017-06-05T20:54:02Z,2026-02-15T02:26:28Z,master,https://github.com/hashicorp/terraform-provider-postgresql
hashicorp,terraform-provider-google,Go,public,260862,2637,1908,2461,2017-06-05T20:54:02Z,2026-08-03T22:29:04Z,main,https://github.com/hashicorp/terraform-provider-google
hashicorp,terraform-provider-dyn,Go,public,6180,7,15,12,2017-06-05T20:54:02Z,2024-08-06T09:51:38Z,master,https://github.com/hashicorp/terraform-provider-dyn
hashicorp,terraform-provider-mailgun,Go,public,7881,7,11,5,2017-06-05T20:54:02Z,2025-09-27T04:47:36Z,master,https://github.com/hashicorp/terraform-provider-mailgun
hashicorp,terraform-provider-influxdb,Go,public,6025,18,26,7,2017-06-05T20:54:03Z,2026-02-15T02:26:24Z,master,https://github.com/hashicorp/terraform-provider-influxdb
hashicorp,terraform-provider-rabbitmq,Go,public,8813,28,31,1,2017-06-05T20:54:05Z,2026-04-01T14:36:36Z,master,https://github.com/hashicorp/terraform-provider-rabbitmq
hashicorp,terraform-provider-arukas,Go,public,5873,1,7,1,2017-06-05T20:54:05Z,2024-08-06T09:51:38Z,master,https://github.com/hashicorp/terraform-provider-arukas
hashicorp,terraform-provider-archive,Go,public,12073,102,68,64,2017-06-05T20:54:05Z,2026-07-28T23:26:05Z,main,https://github.com/hashicorp/terraform-provider-archive
hashicorp,terraform-provider-external,Go,public,11859,220,58,13,2017-06-05T20:54:08Z,2026-07-30T04:30:27Z,main,https://github.com/hashicorp/terraform-provider-external
hashicorp,terraform-provider-dns,Go,public,13366,147,84,100,2017-06-05T20:54:08Z,2026-08-04T07:21:50Z,main,https://github.com/hashicorp/terraform-provider-dns
hashicorp,terraform-provider-librato,Go,public,1919,4,19,10,2017-06-05T20:54:08Z,2024-08-06T09:51:38Z,master,https://github.com/hashicorp/terraform-provider-librato
hashicorp,terraform-provider-null,Go,public,11763,211,76,6,2017-06-05T20:54:09Z,2026-07-27T14:53:27Z,main,https://github.com/hashicorp/terraform-provider-null
hashicorp,terraform-provider-clc,Go,public,1860,1,6,2,2017-06-05T20:54:10Z,2024-08-06T09:51:38Z,master,https://github.com/hashicorp/terraform-provider-clc
hashicorp,terraform-provider-template,Go,public,8613,134,89,38,2017-06-05T20:54:11Z,2026-02-15T02:26:27Z,master,https://github.com/hashicorp/terraform-provider-template
hashicorp,terraform-provider-softlayer,Go,public,1889,1,6,9,2017-06-05T20:54:11Z,2023-01-28T11:33:56Z,master,https://github.com/hashicorp/terraform-provider-softlayer
hashicorp,terraform-provider-mysql,Go,public,7387,61,133,38,2017-06-05T20:54:12Z,2024-08-06T09:51:38Z,master,https://github.com/hashicorp/terraform-provider-mysql
hashicorp,terraform-provider-kubernetes,Go,public,98359,1717,1058,199,2017-06-05T20:54:12Z,2026-07-17T14:14:52Z,main,https://github.com/hashicorp/terraform-provider-kubernetes
hashicorp,terraform-provider-terraform,Go,public,7668,24,20,14,2017-06-05T20:54:12Z,2026-02-15T02:26:25Z,master,https://github.com/hashicorp/terraform-provider-terraform
hashicorp,terraform-provider-vault,Go,public,38066,506,605,542,2017-06-05T20:54:13Z,2026-08-03T18:57:17Z,main,https://github.com/hashicorp/terraform-provider-vault
hashicorp,terraform-provider-azure-classic,Go,public,5778,1,10,0,2017-06-05T20:54:14Z,2025-03-07T21:28:55Z,master,https://github.com/hashicorp/terraform-provider-azure-classic
hashicorp,terraform-provider-random,Go,public,13284,235,136,39,2017-06-05T20:54:14Z,2026-07-27T15:42:39Z,main,https://github.com/hashicorp/terraform-provider-random
hashicorp,terraform-provider-local,Go,public,12248,244,78,35,2017-06-05T20:54:15Z,2026-07-27T14:46:02Z,main,https://github.com/hashicorp/terraform-provider-local
hashicorp,terraform-provider-docker,Go,public,10117,132,90,62,2017-06-05T20:59:07Z,2026-02-15T02:26:24Z,master,https://github.com/hashicorp/terraform-provider-docker
hashicorp,terraform-provider-rancher,Go,public,8284,34,31,24,2017-06-05T20:59:07Z,2026-02-15T02:26:26Z,master,https://github.com/hashicorp/terraform-provider-rancher
hashicorp,nomad-spark-bench,HCL,public,106,4,0,0,2017-06-06T05:01:01Z,2023-01-25T18:28:16Z,master,https://github.com/hashicorp/nomad-spark-bench
hashicorp,go-discover,Go,public,6644,593,121,75,2017-06-20T11:25:41Z,2026-08-03T19:46:44Z,master,https://github.com/hashicorp/go-discover
hashicorp,terraform-provider-helm,Go,public,185191,1074,433,189,2017-06-25T15:30:14Z,2026-07-24T15:59:42Z,main,https://github.com/hashicorp/terraform-provider-helm
hashicorp,nomad-auto-join,HCL,public,27,68,17,4,2017-06-27T11:24:22Z,2026-05-13T14:06:37Z,master,https://github.com/hashicorp/nomad-auto-join
hashicorp,terraform-container-deploy-nomad,HCL,public,54,23,18,3,2017-06-29T16:55:47Z,2025-05-30T23:49:37Z,master,https://github.com/hashicorp/terraform-container-deploy-nomad
hashicorp,vault-plugin-auth-gcp,Go,public,11257,57,28,16,2017-07-13T17:27:29Z,2026-06-04T16:34:55Z,main,https://github.com/hashicorp/vault-plugin-auth-gcp
hashicorp,katakoda,Shell,public,22232,95,36,3,2017-07-27T10:28:19Z,2026-04-16T23:48:10Z,master,https://github.com/hashicorp/katakoda
hashicorp,sentinel.vim,Vim Script,public,36,10,2,2,2017-08-22T12:25:15Z,2026-04-22T16:56:16Z,master,https://github.com/hashicorp/sentinel.vim
hashicorp,terraform-quake-azure,JavaScript,public,9186,8,0,2,2017-08-24T16:54:06Z,2026-04-22T16:56:16Z,master,https://github.com/hashicorp/terraform-quake-azure
hashicorp,sentinel-sdk,Go,public,377,58,10,11,2017-08-29T05:57:48Z,2026-07-29T20:30:07Z,main,https://github.com/hashicorp/sentinel-sdk
hashicorp,vault-plugin-auth-kubernetes,Go,public,8459,218,63,33,2017-08-31T17:23:32Z,2026-07-30T05:25:57Z,main,https://github.com/hashicorp/vault-plugin-auth-kubernetes
hashicorp,faas-nomad,Go,public,73229,255,42,12,2017-09-06T20:49:29Z,2025-02-13T19:44:40Z,master,https://github.com/hashicorp/faas-nomad
hashicorp,levant,Go,public,103958,835,126,70,2017-09-09T17:41:09Z,2026-08-01T14:54:46Z,main,https://github.com/hashicorp/levant
hashicorp,hcl2,Go,public,1346,375,60,0,2017-09-11T22:18:21Z,2026-02-28T08:27:39Z,master,https://github.com/hashicorp/hcl2
hashicorp,terraform-google-consul,HCL,public,922,95,85,9,2017-09-12T00:10:37Z,2025-09-27T04:47:48Z,master,https://github.com/hashicorp/terraform-google-consul
hashicorp,terraform-google-vault,HCL,public,3657,116,72,11,2017-09-12T00:16:21Z,2026-05-03T17:08:13Z,master,https://github.com/hashicorp/terraform-google-vault
hashicorp,terraform-google-nomad,HCL,public,1420,65,48,6,2017-09-12T00:16:50Z,2025-07-10T21:00:33Z,master,https://github.com/hashicorp/terraform-google-nomad
hashicorp,terraform-aws-consul,HCL,public,3181,401,477,68,2017-09-12T00:17:15Z,2026-06-20T20:38:44Z,master,https://github.com/hashicorp/terraform-aws-consul
hashicorp,terraform-aws-vault,HCL,public,3332,659,448,71,2017-09-12T00:17:34Z,2026-08-01T11:52:35Z,master,https://github.com/hashicorp/terraform-aws-vault
hashicorp,terraform-aws-nomad,HCL,public,2193,253,187,33,2017-09-12T00:17:52Z,2025-08-10T09:14:12Z,master,https://github.com/hashicorp/terraform-aws-nomad
hashicorp,terraform-azurerm-consul,HCL,public,916,48,71,25,2017-09-12T00:18:15Z,2026-05-01T15:53:17Z,master,https://github.com/hashicorp/terraform-azurerm-consul
hashicorp,terraform-azurerm-vault,HCL,public,1735,50,65,20,2017-09-12T00:18:33Z,2026-05-01T15:53:16Z,master,https://github.com/hashicorp/terraform-azurerm-vault
hashicorp,terraform-azurerm-nomad,HCL,public,1215,31,24,10,2017-09-12T00:19:21Z,2026-05-01T15:53:18Z,master,https://github.com/hashicorp/terraform-azurerm-nomad
hashicorp,consul-esm,Go,public,1946,270,46,63,2017-10-20T20:31:40Z,2026-07-27T12:37:29Z,main,https://github.com/hashicorp/consul-esm
hashicorp,vault-auth-plugin-example,Go,public,22173,45,27,5,2017-10-27T19:10:28Z,2026-06-15T15:49:52Z,master,https://github.com/hashicorp/vault-auth-plugin-example
hashicorp,terraform-provider-scaffolding,Go,public,3951,409,143,5,2017-10-31T17:04:39Z,2026-07-30T00:40:55Z,main,https://github.com/hashicorp/terraform-provider-scaffolding
hashicorp,azure-consul,HCL,public,51,27,17,5,2017-11-08T01:37:03Z,2026-04-22T16:56:16Z,master,https://github.com/hashicorp/azure-consul
hashicorp,ngx_http_consul_backend_module,Go,public,5224,156,21,1,2017-11-08T15:57:44Z,2026-04-30T21:57:44Z,master,https://github.com/hashicorp/ngx_http_consul_backend_module
hashicorp,vault-guides,Shell,public,110761,1061,601,66,2017-11-10T05:13:18Z,2026-08-04T11:20:53Z,master,https://github.com/hashicorp/vault-guides
hashicorp,consul-guides,HCL,public,37433,77,33,13,2017-11-11T21:39:08Z,2025-08-25T16:05:52Z,master,https://github.com/hashicorp/consul-guides
hashicorp,terraform-guides,HCL,public,4138,1502,1268,17,2017-11-11T21:39:59Z,2026-07-28T11:44:57Z,master,https://github.com/hashicorp/terraform-guides
hashicorp,nomad-guides,HCL,public,4983,291,98,7,2017-11-11T21:40:34Z,2026-08-03T14:47:41Z,master,https://github.com/hashicorp/nomad-guides
hashicorp,guides-configuration-deprecated,Shell,public,210,1,2,2,2017-11-11T23:21:10Z,2026-04-22T16:56:16Z,master,https://github.com/hashicorp/guides-configuration-deprecated
hashicorp,vault-plugin-auth-centrify,Go,public,6983,2,3,5,2017-11-15T22:43:03Z,2026-06-10T09:11:56Z,main,https://github.com/hashicorp/vault-plugin-auth-centrify
hashicorp,terraform-provider-netlify,Go,public,8194,56,34,15,2017-12-07T04:49:24Z,2026-04-07T19:20:43Z,master,https://github.com/hashicorp/terraform-provider-netlify
hashicorp,demo-terraform-101,JavaScript,public,4287,29,548,21,2017-12-19T19:30:45Z,2026-04-22T16:56:16Z,master,https://github.com/hashicorp/demo-terraform-101
hashicorp,demo-vault-beginner,HCL,public,12,3,1,1,2018-01-04T23:22:05Z,2026-04-22T16:56:16Z,master,https://github.com/hashicorp/demo-vault-beginner
hashicorp,vault-plugin-auth-azure,Go,public,24918,18,21,16,2018-01-10T16:30:12Z,2026-05-14T15:34:24Z,main,https://github.com/hashicorp/vault-plugin-auth-azure
hashicorp,go-bindata,Go,public,1112,2,2,0,2018-02-07T15:32:41Z,2023-01-28T21:08:56Z,master,https://github.com/hashicorp/go-bindata
hashicorp,vault-plugin-secrets-kv,Go,public,20470,50,35,12,2018-02-09T01:48:08Z,2026-07-28T02:49:27Z,main,https://github.com/hashicorp/vault-plugin-secrets-kv
hashicorp,terraform-aws-module-installer-acctest,HCL,public,10,1,2,1,2018-02-14T20:14:32Z,2026-04-22T16:56:15Z,master,https://github.com/hashicorp/terraform-aws-module-installer-acctest
hashicorp,go-gcp-common,Go,public,2994,4,6,5,2018-02-16T18:35:56Z,2026-01-22T17:40:42Z,main,https://github.com/hashicorp/go-gcp-common
hashicorp,vault-plugin-secrets-gcp,Go,public,6659,55,26,35,2018-02-16T18:41:03Z,2026-06-19T03:34:46Z,main,https://github.com/hashicorp/vault-plugin-secrets-gcp
hashicorp,customerio-node,JavaScript,public,64,2,0,0,2018-02-21T17:01:33Z,2026-05-29T23:26:35Z,master,https://github.com/hashicorp/customerio-node
hashicorp,terraform-config-inspect,Go,public,231,438,84,33,2018-02-21T21:35:26Z,2026-08-03T20:42:10Z,master,https://github.com/hashicorp/terraform-config-inspect
hashicorp,golang-math-big,Go,public,81,1,0,1,2018-03-16T14:15:16Z,2026-04-22T16:56:16Z,master,https://github.com/hashicorp/golang-math-big
hashicorp,go-safetemp,Go,public,61,14,1,3,2018-03-26T20:34:08Z,2026-05-22T08:14:03Z,master,https://github.com/hashicorp/go-safetemp
hashicorp,private-terraform-enterprise,,public,168,40,71,6,2018-04-16T18:28:16Z,2026-04-22T16:56:16Z,master,https://github.com/hashicorp/private-terraform-enterprise
hashicorp,vault-plugin-secrets-azure,Go,public,8285,27,19,27,2018-04-18T16:32:11Z,2026-06-12T20:55:45Z,main,https://github.com/hashicorp/vault-plugin-secrets-azure
hashicorp,vault-plugin-secrets-ad,Go,public,6651,55,12,7,2018-04-20T18:19:49Z,2026-03-27T17:13:47Z,main,https://github.com/hashicorp/vault-plugin-secrets-ad
hashicorp,go-tfe,Go,public,12963,246,108,4,2018-04-30T16:56:47Z,2026-07-30T23:41:37Z,main,https://github.com/hashicorp/go-tfe
hashicorp,hashicorp-mjml,JavaScript,public,548,1,0,7,2018-05-09T14:17:25Z,2023-07-12T00:06:41Z,master,https://github.com/hashicorp/hashicorp-mjml
hashicorp,consul-api-double,Makefile,public,210,3,0,1,2018-05-21T12:01:08Z,2026-04-22T16:56:17Z,master,https://github.com/hashicorp/consul-api-double
hashicorp,webinar-vault-hiera-puppet,Puppet,public,28,14,5,2,2018-05-22T16:59:54Z,2026-04-22T16:56:18Z,master,https://github.com/hashicorp/webinar-vault-hiera-puppet
hashicorp,terraform-provider-runscope,Go,public,28061,8,23,11,2018-05-25T22:25:18Z,2023-01-28T11:33:56Z,master,https://github.com/hashicorp/terraform-provider-runscope
hashicorp,terraform-demo-animal,HCL,public,6,2,185,1,2018-05-30T21:43:51Z,2026-04-22T16:56:15Z,master,https://github.com/hashicorp/terraform-demo-animal
hashicorp,demo-terraform-201,HCL,public,12,6,9,1,2018-06-01T00:58:06Z,2026-04-22T16:56:16Z,master,https://github.com/hashicorp/demo-terraform-201
hashicorp,da-connect-demo,Shell,public,85982,17,7,1,2018-06-12T15:17:22Z,2026-04-22T16:56:16Z,master,https://github.com/hashicorp/da-connect-demo
hashicorp,terraform-provider-azurestack,Go,public,54727,40,65,39,2018-06-18T15:32:24Z,2025-11-04T05:02:04Z,main,https://github.com/hashicorp/terraform-provider-azurestack
hashicorp,seal,Ruby,public,824,1,1,3,2018-06-21T00:48:45Z,2023-11-20T22:58:28Z,master,https://github.com/hashicorp/seal
hashicorp,ember-launch-darkly,JavaScript,public,172,0,0,0,2018-06-25T18:39:15Z,2023-01-28T06:17:29Z,master,https://github.com/hashicorp/ember-launch-darkly
hashicorp,terraform-provider-telefonicaopencloud,Go,public,10010,1,9,6,2018-06-26T17:39:45Z,2024-08-06T09:51:45Z,master,https://github.com/hashicorp/terraform-provider-telefonicaopencloud
hashicorp,vault-plugin-auth-alicloud,Go,public,6210,7,7,6,2018-06-26T18:46:59Z,2026-07-28T12:59:01Z,main,https://github.com/hashicorp/vault-plugin-auth-alicloud
hashicorp,terraform-demos,HCL,public,95,4,6,0,2018-06-27T18:56:51Z,2026-05-29T23:26:34Z,master,https://github.com/hashicorp/terraform-demos
hashicorp,consul-k8s,Go,public,74300,708,339,349,2018-07-03T16:43:37Z,2026-07-31T11:28:08Z,main,https://github.com/hashicorp/consul-k8s
hashicorp,vault-plugin-auth-jwt,Go,public,8720,105,73,68,2018-07-06T18:29:04Z,2026-07-15T09:48:44Z,main,https://github.com/hashicorp/vault-plugin-auth-jwt
hashicorp,go-slug,Go,public,495,27,18,9,2018-07-09T08:39:02Z,2026-06-11T06:15:04Z,main,https://github.com/hashicorp/go-slug
hashicorp,terraform-aws-autoscaling,HCL,public,33,4,5,0,2018-07-17T22:45:42Z,2026-05-29T23:26:35Z,master,https://github.com/hashicorp/terraform-aws-autoscaling
hashicorp,api-double,JavaScript,public,274,6,1,1,2018-07-18T10:54:45Z,2026-07-24T06:08:10Z,master,https://github.com/hashicorp/api-double
hashicorp,tfe-ux-core-practitioner,HCL,public,22,0,1,1,2018-07-24T16:17:42Z,2026-04-22T16:56:18Z,master,https://github.com/hashicorp/tfe-ux-core-practitioner
hashicorp,demo-consul-101,Go,public,11188,82,53,7,2018-08-01T20:21:37Z,2026-04-22T16:56:16Z,main,https://github.com/hashicorp/demo-consul-101
hashicorp,terraform-provider-tfe,Go,public,20185,178,179,96,2018-08-07T17:46:05Z,2026-08-03T20:21:57Z,main,https://github.com/hashicorp/terraform-provider-tfe
hashicorp,vault-plugin-secrets-alicloud,Go,public,5143,3,10,14,2018-08-08T17:30:51Z,2026-07-28T12:25:13Z,main,https://github.com/hashicorp/vault-plugin-secrets-alicloud
hashicorp,microsoft-oss-conference,HCL,public,18062,1,0,1,2018-08-09T16:36:59Z,2026-04-22T16:56:16Z,master,https://github.com/hashicorp/microsoft-oss-conference
hashicorp,demo-nomad-101,HCL,public,22,6,9,1,2018-08-09T20:26:47Z,2026-04-22T16:56:16Z,master,https://github.com/hashicorp/demo-nomad-101
hashicorp,consul-helm,Shell,public,2777,413,370,0,2018-08-18T04:57:41Z,2026-07-28T13:14:58Z,master,https://github.com/hashicorp/consul-helm
hashicorp,runc,Go,public,7164,1,2,0,2018-09-07T17:29:40Z,2026-05-29T23:26:35Z,master,https://github.com/hashicorp/runc
hashicorp,ptfe-migration-terraform,HCL,public,31,0,0,1,2018-09-11T04:03:30Z,2026-04-22T16:56:16Z,master,https://github.com/hashicorp/ptfe-migration-terraform
hashicorp,vault-plugin-secrets-gcpkms,Go,public,6326,13,10,10,2018-09-18T14:25:25Z,2026-07-29T07:39:36Z,main,https://github.com/hashicorp/vault-plugin-secrets-gcpkms
hashicorp,terraform-provider-rightscale,Go,public,26441,4,6,3,2018-09-19T17:30:02Z,2023-01-28T11:33:56Z,master,https://github.com/hashicorp/terraform-provider-rightscale
hashicorp,terraform-provider-google-beta,Go,public,272840,315,291,7,2018-09-20T17:28:45Z,2026-08-03T20:55:02Z,main,https://github.com/hashicorp/terraform-provider-google-beta
hashicorp,vault-helm,Shell,public,1376,1255,900,241,2018-10-02T21:13:59Z,2026-08-03T08:58:10Z,main,https://github.com/hashicorp/vault-helm
hashicorp,terraform-github-actions,Shell,public,404,622,307,0,2018-10-11T15:25:12Z,2026-04-07T14:02:36Z,master,https://github.com/hashicorp/terraform-github-actions
hashicorp,realitycheck,,public,119,0,1,0,2018-11-08T16:50:45Z,2026-05-29T23:26:35Z,master,https://github.com/hashicorp/realitycheck
hashicorp,go-azure-helpers,Go,public,3165,60,47,24,2018-11-13T22:09:21Z,2026-07-10T14:44:47Z,main,https://github.com/hashicorp/go-azure-helpers
hashicorp,tfe-policies-example,HCL,public,92,27,47,1,2018-11-16T23:16:02Z,2026-07-18T09:08:35Z,master,https://github.com/hashicorp/tfe-policies-example
hashicorp,sentinel-github-actions,Shell,public,35,15,6,2,2018-11-17T01:20:38Z,2026-04-22T16:56:16Z,master,https://github.com/hashicorp/sentinel-github-actions
hashicorp,consul-aws,Go,public,199,55,15,17,2018-11-20T22:02:52Z,2026-07-29T17:37:14Z,main,https://github.com/hashicorp/consul-aws
hashicorp,structure-design-system,,public,49,9,1,0,2018-12-12T22:32:02Z,2023-01-28T07:18:20Z,master,https://github.com/hashicorp/structure-design-system
hashicorp,terraform-provider-hedvig,Go,public,13424,2,3,2,2018-12-19T21:17:35Z,2024-08-06T09:51:48Z,master,https://github.com/hashicorp/terraform-provider-hedvig
hashicorp,nomad-driver-lxc,Go,public,4864,31,17,12,2019-01-08T15:18:22Z,2025-10-22T21:46:36Z,main,https://github.com/hashicorp/nomad-driver-lxc
hashicorp,terraform-provider-azuread,Go,public,39131,486,345,386,2019-01-08T16:35:14Z,2026-08-04T11:25:24Z,main,https://github.com/hashicorp/terraform-provider-azuread
hashicorp,gopsutil,Go,public,1687,1,2,0,2019-01-17T14:46:41Z,2026-05-29T23:26:33Z,master,https://github.com/hashicorp/gopsutil
hashicorp,terraform-json,Go,public,897,175,32,13,2019-01-21T22:39:12Z,2026-08-04T10:10:25Z,main,https://github.com/hashicorp/terraform-json
hashicorp,service-mesh-training,Shell,public,8214,18,13,5,2019-01-26T11:58:05Z,2026-04-22T16:56:15Z,master,https://github.com/hashicorp/service-mesh-training
hashicorp,kolide-quickstart,Shell,public,81,0,0,0,2019-01-30T19:11:02Z,2026-05-29T23:26:35Z,master,https://github.com/hashicorp/kolide-quickstart
hashicorp,Master-Consumer-Repo,HCL,public,0,0,0,0,2019-02-11T22:04:22Z,2023-01-28T19:03:26Z,master,https://github.com/hashicorp/Master-Consumer-Repo
hashicorp,vic,Go,public,99129,2,5,1,2019-02-15T17:30:41Z,2026-07-06T12:58:52Z,master,https://github.com/hashicorp/vic
hashicorp,aws-sdk-go-base,Go,public,3208,43,41,22,2019-02-17T18:50:51Z,2026-07-29T22:43:31Z,main,https://github.com/hashicorp/aws-sdk-go-base
hashicorp,nomad-education-content,HCL,public,27,2,4,1,2019-02-19T21:48:14Z,2026-04-22T16:56:16Z,main,https://github.com/hashicorp/nomad-education-content
hashicorp,.github,,public,18,9,43,5,2019-02-22T19:02:32Z,2026-04-22T16:56:16Z,master,https://github.com/hashicorp/.github
hashicorp,puppet-vault-function-vagrant,Puppet,public,13,1,0,0,2019-03-04T17:28:30Z,2024-07-25T23:49:45Z,master,https://github.com/hashicorp/puppet-vault-function-vagrant
hashicorp,go-bexpr,Go,public,384,123,16,9,2019-03-13T18:43:41Z,2026-08-01T12:32:04Z,main,https://github.com/hashicorp/go-bexpr
